,0,1,2
10715,0.0,7.0,0.0
10716,0.0,7.0,39.4
10717,0.0,7.0,0.7
10718,0.0,7.0,0.6
10719,0.0,7.0,1.1
10720,0.0,7.0,1.2
10721,0.0,7.0,67.8
10722,3.0,7.0,398.9
10723,2.0,7.0,351.7
10724,0.0,7.0,172.6
10725,0.0,7.0,12.7
10726,0.0,7.0,3.8
10727,0.0,7.0,2.7
10728,0.0,7.0,2.0
10729,0.0,7.0,43.4
10730,0.0,7.0,14.1
10731,0.0,7.0,9.5
10732,0.0,7.0,0.3
10733,2.0,7.0,311.9
10734,3.0,7.0,456.2
10735,3.0,7.0,480.8
10736,0.0,7.0,78.0
10737,0.0,7.0,124.2
10738,0.0,7.0,0.5
10739,0.0,7.0,1.0
10740,0.0,7.0,32.1
10741,0.0,7.0,49.7
10742,0.0,7.0,17.8
10743,0.0,7.0,5.1
10744,0.0,7.0,2.5
10745,0.0,7.0,91.8
10746,2.0,7.0,283.4
10747,1.0,7.0,231.8
10748,0.0,7.0,139.6
10749,0.0,7.0,56.4
10750,0.0,7.0,1.9
10751,0.0,7.0,12.9
10752,0.0,7.0,37.3
10753,0.0,7.0,11.0
10754,0.0,7.0,73.4
10755,0.0,7.0,25.8
10756,0.0,7.0,6.3
10757,0.0,7.0,139.2
10758,2.0,7.0,262.2
10759,2.0,7.0,272.1
10760,0.0,7.0,71.6
10761,0.0,7.0,38.2
10762,0.0,7.0,1.2
10763,0.0,7.0,0.9
10764,0.0,8.0,21.6
10765,0.0,8.0,8.9
10766,0.0,8.0,2.9
10767,0.0,8.0,0.7
10768,0.0,8.0,5.0
10769,0.0,8.0,15.0
10770,0.0,8.0,164.8
10771,0.0,8.0,175.6
10772,0.0,8.0,7.5
10773,0.0,8.0,9.8
10774,0.0,8.0,0.0
10775,0.0,8.0,0.8
10776,0.0,8.0,4.1
10777,0.0,8.0,0.7
10778,0.0,8.0,0.0
10779,0.0,8.0,1.8
10780,0.0,8.0,9.9
10781,0.0,8.0,34.6
10782,1.0,8.0,247.6
10783,0.0,8.0,116.7
10784,0.0,8.0,145.6
10785,0.0,8.0,14.4
10786,0.0,8.0,0.0
10787,0.0,8.0,2.8
10788,0.0,8.0,1.9
10789,0.0,8.0,0.7
10790,0.0,8.0,1.3
10791,0.0,8.0,0.1
10792,0.0,8.0,12.9
10793,0.0,8.0,15.6
10794,1.0,8.0,238.2
10795,1.0,8.0,229.1
10796,0.0,8.0,168.5
10797,0.0,8.0,17.8
10798,0.0,8.0,0.0
10799,0.0,8.0,0.0
10800,0.0,8.0,4.3
10801,0.0,8.0,5.5
10802,0.0,8.0,21.7
10803,0.0,8.0,0.2
10804,0.0,8.0,27.5
10805,0.0,8.0,49.9
10806,2.0,8.0,289.7
10807,1.0,8.0,223.5
10808,0.0,8.0,50.2
10809,0.0,8.0,1.5
10810,0.0,8.0,5.8
10811,0.0,8.0,14.7
10812,0.0,8.0,4.1
10813,0.0,8.0,8.8
10814,0.0,8.0,3.2
10815,0.0,8.0,1.6
10816,0.0,8.0,2.0
10817,0.0,8.0,14.4
10818,0.0,8.0,130.5
10819,0.0,8.0,30.9
10820,0.0,8.0,83.8
10821,0.0,8.0,0.0
10822,0.0,8.0,0.0
10823,0.0,8.0,0.6
10824,0.0,8.0,0.2
10825,0.0,8.0,23.1
10826,0.0,8.0,6.2
10827,0.0,8.0,0.0
10828,0.0,8.0,1.6
10829,0.0,8.0,61.9
10830,2.0,8.0,262.5
10831,0.0,8.0,95.5
10832,0.0,8.0,191.4
10833,0.0,8.0,1.9
10834,0.0,8.0,0.0
10835,0.0,8.0,3.0
10836,0.0,8.0,6.3
10837,0.0,8.0,35.7
10838,0.0,8.0,7.0
10839,0.0,8.0,14.3
10840,0.0,8.0,12.7
10841,0.0,8.0,18.5
10842,0.0,8.0,134.1
10843,2.0,8.0,319.8
10844,0.0,8.0,3.3
10845,0.0,8.0,0.0
10846,0.0,8.0,0.0
10847,0.0,8.0,0.0
10848,0.0,8.0,13.9
10849,0.0,8.0,0.8
10850,0.0,8.0,1.6
10851,0.0,8.0,0.4
10852,0.0,8.0,6.2
10853,0.0,8.0,42.6
10854,3.0,8.0,395.2
10855,3.0,8.0,349.0
10856,0.0,8.0,58.7
10857,0.0,8.0,0.2
10858,0.0,8.0,1.4
10859,0.0,8.0,0.1
10860,0.0,8.0,4.9
10861,0.0,8.0,1.4
10862,0.0,8.0,0.0
10863,0.0,8.0,43.2
10864,0.0,8.0,5.2
10865,0.0,8.0,115.3
10866,2.0,8.0,299.4
10867,1.0,8.0,207.4
10868,0.0,8.0,82.5
10869,0.0,8.0,1.7
10870,0.0,8.0,0.0
10871,0.0,8.0,20.8
10872,0.0,8.0,7.9
10873,0.0,8.0,1.1
10874,0.0,8.0,0.0
10875,0.0,8.0,1.9
10876,0.0,8.0,1.2
10877,0.0,8.0,124.6
10878,0.0,8.0,114.0
10879,1.0,8.0,250.2
10880,0.0,8.0,134.2
10881,0.0,8.0,48.2
10882,0.0,8.0,2.0
10883,0.0,8.0,0.0
10884,0.0,8.0,13.6
10885,0.0,8.0,0.5
10886,0.0,8.0,18.3
10887,0.0,8.0,0.7
10888,0.0,8.0,0.1
10889,0.0,8.0,69.3
10890,0.0,8.0,42.6
10891,0.0,8.0,73.8
10892,0.0,8.0,173.6
10893,0.0,8.0,6.4
10894,0.0,8.0,21.2
10895,0.0,8.0,0.2
10896,0.0,8.0,9.7
10897,0.0,8.0,5.2
10898,0.0,8.0,1.7
10899,0.0,8.0,2.7
10900,0.0,8.0,5.5
10901,0.0,8.0,30.8
10902,2.0,8.0,304.7
10903,1.0,8.0,237.6
10904,0.0,8.0,48.5
10905,0.0,8.0,2.0
10906,0.0,8.0,5.1
10907,0.0,8.0,1.8
10908,0.0,8.0,0.0
10909,0.0,8.0,9.5
10910,0.0,8.0,0.8
10911,0.0,8.0,0.1
10912,0.0,8.0,46.0
10913,0.0,8.0,111.6
10914,0.0,8.0,160.7
10915,0.0,8.0,107.0
10916,0.0,8.0,44.0
10917,0.0,8.0,1.5
10918,0.0,8.0,0.4
10919,0.0,8.0,16.6
10920,0.0,8.0,0.0
10921,0.0,8.0,0.9
10922,0.0,8.0,0.9
10923,0.0,8.0,2.0
10924,0.0,8.0,5.8
10925,0.0,8.0,88.3
10926,2.0,8.0,325.3
10927,0.0,8.0,125.6
10928,0.0,8.0,107.8
10929,0.0,8.0,11.3
10930,0.0,8.0,8.6
10931,0.0,8.0,0.0
10932,0.0,8.0,19.0
10933,0.0,8.0,30.2
10934,0.0,8.0,33.2
10935,0.0,8.0,2.3
10936,0.0,8.0,5.0
10937,0.0,8.0,33.7
10938,0.0,8.0,70.0
10939,0.0,8.0,108.8
10940,0.0,8.0,29.5
10941,0.0,8.0,69.1
10942,0.0,8.0,0.0
10943,0.0,8.0,0.8
10944,0.0,8.0,0.0
10945,0.0,8.0,3.2
10946,0.0,8.0,0.0
10947,0.0,8.0,0.3
10948,0.0,8.0,10.0
10949,0.0,8.0,87.6
10950,0.0,8.0,159.4
10951,3.0,8.0,435.8
10952,0.0,8.0,122.3
10953,0.0,8.0,24.7
10954,0.0,8.0,1.9
10955,0.0,8.0,0.0
10956,0.0,8.0,3.6
10957,0.0,8.0,8.8
10958,0.0,8.0,4.1
10959,0.0,8.0,11.0
10960,0.0,8.0,90.9
10961,0.0,8.0,149.2
10962,2.0,8.0,265.4
10963,3.0,8.0,383.5
10964,3.0,8.0,333.9
10965,0.0,8.0,99.8
10966,0.0,8.0,0.0
10967,0.0,8.0,0.3
10968,0.0,8.0,4.0
10969,0.0,8.0,0.0
10970,0.0,8.0,2.4
10971,0.0,8.0,0.7
10972,0.0,8.0,2.6
10973,0.0,8.0,28.3
10974,0.0,8.0,49.6
10975,0.0,8.0,163.3
10976,0.0,8.0,19.0
10977,0.0,8.0,0.1
10978,0.0,8.0,3.5
10979,0.0,8.0,0.1
10980,0.0,8.0,29.2
10981,0.0,8.0,0.0
10982,0.0,8.0,0.7
10983,0.0,8.0,5.3
10984,0.0,8.0,14.1
10985,0.0,8.0,31.4
10986,2.0,8.0,265.0
10987,2.0,8.0,356.4
10988,0.0,8.0,53.0
10989,0.0,8.0,0.3
10990,0.0,8.0,23.2
10991,0.0,8.0,8.3
10992,0.0,8.0,8.6
10993,0.0,8.0,3.7
10994,0.0,8.0,2.8
10995,0.0,8.0,0.5
10996,0.0,8.0,45.8
10997,0.0,8.0,150.5
10998,2.0,8.0,295.4
10999,0.0,8.0,78.3
11000,0.0,8.0,10.8
11001,0.0,8.0,0.1
11002,0.0,8.0,0.0
11003,0.0,8.0,0.0
11004,0.0,8.0,18.3
11005,0.0,8.0,0.0
11006,0.0,8.0,0.0
11007,0.0,8.0,0.2
11008,0.0,8.0,0.0
11009,0.0,8.0,22.3
11010,0.0,8.0,178.9
11011,0.0,8.0,153.2
11012,0.0,8.0,173.1
11013,0.0,8.0,1.0
11014,0.0,8.0,0.0
11015,0.0,8.0,0.7
11016,0.0,8.0,6.0
11017,0.0,8.0,0.4
11018,0.0,8.0,0.0
11019,0.0,8.0,0.3
11020,0.0,8.0,9.0
11021,0.0,8.0,83.9
11022,1.0,8.0,242.2
11023,0.0,8.0,144.3
11024,0.0,8.0,169.3
11025,0.0,8.0,0.8
11026,0.0,8.0,1.6
11027,0.0,8.0,12.1
11028,0.0,8.0,2.0
11029,0.0,8.0,8.5
11030,0.0,8.0,3.7
11031,0.0,8.0,0.6
11032,0.0,8.0,12.8
11033,0.0,8.0,9.4
11034,2.0,8.0,325.3
11035,2.0,8.0,262.7
11036,0.0,8.0,52.8
11037,0.0,8.0,1.2
11038,0.0,8.0,0.4
11039,0.0,8.0,10.6
11040,0.0,8.0,13.6
11041,0.0,8.0,5.8
11042,0.0,8.0,0.0
11043,0.0,8.0,0.1
11044,0.0,8.0,5.2
11045,0.0,8.0,33.4
11046,2.0,8.0,271.8
11047,2.0,8.0,262.8
11048,2.0,8.0,262.2
11049,0.0,8.0,40.4
11050,0.0,8.0,3.7
11051,0.0,8.0,25.4
11052,0.0,8.0,0.1
11053,0.0,8.0,0.0
11054,0.0,8.0,0.0
11055,0.0,8.0,0.1
11056,0.0,8.0,14.7
11057,0.0,8.0,163.2
11058,1.0,8.0,209.3
11059,0.0,8.0,56.2
11060,0.0,8.0,16.9
11061,0.0,8.0,3.7
11062,0.0,8.0,19.5
11063,0.0,8.0,0.0
11064,0.0,8.0,6.1
11065,0.0,8.0,1.1
11066,0.0,8.0,28.7
11067,0.0,8.0,2.5
11068,0.0,8.0,18.6
11069,0.0,8.0,13.9
11070,1.0,8.0,216.1
11071,2.0,8.0,342.6
11072,1.0,8.0,202.3
11073,0.0,8.0,0.2
11074,0.0,8.0,0.0
11075,0.0,8.0,0.2
11076,0.0,8.0,0.0
11077,0.0,8.0,9.4
11078,0.0,8.0,0.5
11079,0.0,8.0,1.9
11080,0.0,8.0,5.7
11081,0.0,8.0,19.0
11082,2.0,8.0,272.9
11083,2.0,8.0,283.7
11084,0.0,8.0,69.9
11085,0.0,8.0,7.7
11086,0.0,8.0,26.0
11087,0.0,8.0,29.3
11088,0.0,8.0,2.9
11089,0.0,8.0,16.4
11090,0.0,8.0,0.6
11091,0.0,8.0,0.1
11092,0.0,8.0,2.2
11093,0.0,8.0,23.4
11094,1.0,8.0,236.7
11095,0.0,8.0,187.1
11096,0.0,8.0,37.9
11097,0.0,8.0,84.2
11098,0.0,8.0,10.4
11099,0.0,8.0,6.4
11100,0.0,8.0,3.6
11101,0.0,8.0,1.5
11102,0.0,8.0,0.0
11103,0.0,8.0,4.0
11104,0.0,8.0,6.9
11105,0.0,8.0,50.9
11106,2.0,8.0,270.8
11107,0.0,8.0,194.0
11108,0.0,8.0,34.4
11109,0.0,8.0,0.6
11110,0.0,8.0,0.0
11111,0.0,8.0,9.1
11112,0.0,8.0,16.7
11113,0.0,8.0,1.0
11114,0.0,8.0,0.2
11115,0.0,8.0,0.4
11116,0.0,8.0,22.2
11117,0.0,8.0,72.7
11118,2.0,8.0,296.9
11119,0.0,8.0,158.7
11120,0.0,8.0,40.4
11121,0.0,8.0,51.9
11122,0.0,8.0,0.1
11123,0.0,8.0,0.0
11124,0.0,8.0,0.4
11125,0.0,8.0,2.2
11126,0.0,8.0,2.2
11127,0.0,8.0,0.1
11128,0.0,8.0,9.8
11129,0.0,8.0,11.5
11130,1.0,8.0,224.5
11131,3.0,8.0,401.4
11132,0.0,8.0,60.4
11133,0.0,8.0,60.5
11134,0.0,8.0,0.3
11135,0.0,8.0,1.1
11136,0.0,8.0,0.3
11137,0.0,8.0,0.6
11138,0.0,8.0,14.0
11139,0.0,8.0,5.4
11140,0.0,8.0,3.9
11141,0.0,8.0,21.7
11142,1.0,8.0,219.0
11143,0.0,8.0,187.1
11144,0.0,8.0,88.9
11145,0.0,8.0,2.3
11146,0.0,8.0,0.0
11147,0.0,8.0,0.6
11148,0.0,8.0,0.3
11149,0.0,8.0,5.8
11150,0.0,8.0,1.5
11151,0.0,8.0,22.3
11152,0.0,8.0,30.1
11153,1.0,8.0,209.1
11154,0.0,8.0,170.7
11155,2.0,8.0,284.9
11156,0.0,8.0,185.6
11157,0.0,8.0,13.4
11158,0.0,8.0,12.3
11159,0.0,8.0,1.9
11160,0.0,8.0,4.5
11161,0.0,8.0,0.0
11162,0.0,8.0,13.3
11163,0.0,8.0,0.3
11164,0.0,8.0,0.2
11165,0.0,8.0,118.3
11166,0.0,8.0,136.1
11167,3.0,8.0,420.4
11168,0.0,8.0,105.0
11169,0.0,8.0,0.0
11170,0.0,8.0,2.0
11171,0.0,8.0,8.7
11172,0.0,8.0,14.8
11173,0.0,8.0,5.8
11174,0.0,8.0,0.7
11175,0.0,8.0,10.5
11176,0.0,8.0,1.3
11177,0.0,8.0,34.2
11178,2.0,8.0,299.4
11179,0.0,8.0,119.7
11180,0.0,8.0,170.1
11181,0.0,8.0,16.5
11182,0.0,8.0,1.1
11183,0.0,8.0,10.7
11184,0.0,8.0,1.7
11185,0.0,8.0,4.9
11186,0.0,8.0,13.8
11187,0.0,8.0,0.3
11188,0.0,8.0,3.8
11189,0.0,8.0,133.6
11190,0.0,8.0,115.5
11191,0.0,8.0,140.0
11192,0.0,8.0,107.1
11193,0.0,8.0,0.0
11194,0.0,8.0,18.4
11195,0.0,8.0,3.1
11196,0.0,8.0,0.0
11197,0.0,8.0,12.2
11198,0.0,8.0,0.5
11199,0.0,8.0,1.0
11200,0.0,8.0,7.8
11201,0.0,8.0,98.7
11202,3.0,8.0,365.4
11203,0.0,8.0,60.5
11204,0.0,8.0,113.6
11205,0.0,8.0,3.3
11206,0.0,8.0,0.6
11207,0.0,8.0,6.8
11208,0.0,8.0,6.2
11209,0.0,8.0,0.0
11210,0.0,8.0,0.1
11211,0.0,8.0,0.1
11212,0.0,8.0,5.5
11213,0.0,8.0,140.3
11214,1.0,8.0,213.5
11215,0.0,8.0,117.5
11216,0.0,8.0,10.9
11217,0.0,8.0,9.0
11218,0.0,8.0,0.0
11219,0.0,8.0,0.0
11220,0.0,8.0,1.6
11221,0.0,8.0,12.7
11222,0.0,8.0,9.3
11223,0.0,8.0,0.0
11224,0.0,8.0,0.1
11225,0.0,8.0,62.0
11226,0.0,8.0,108.3
11227,0.0,8.0,112.7
11228,0.0,8.0,92.9
11229,0.0,8.0,1.1
11230,0.0,8.0,0.0
11231,0.0,8.0,0.0
11232,0.0,8.0,26.0
11233,0.0,8.0,16.9
11234,0.0,8.0,15.9
11235,0.0,8.0,2.1
11236,0.0,8.0,5.7
11237,0.0,8.0,61.3
11238,0.0,8.0,189.5
11239,2.0,8.0,290.7
11240,0.0,8.0,33.7
11241,0.0,8.0,2.5
11242,0.0,8.0,8.3
11243,0.0,8.0,0.4
11244,0.0,8.0,11.7
11245,0.0,8.0,9.0
11246,0.0,8.0,2.0
11247,0.0,8.0,0.0
11248,0.0,8.0,10.1
11249,0.0,8.0,39.9
11250,0.0,8.0,110.2
11251,1.0,8.0,247.6
11252,0.0,8.0,70.8
11253,0.0,8.0,1.1
11254,0.0,8.0,0.0
11255,0.0,8.0,3.3
11256,0.0,8.0,15.9
11257,0.0,8.0,9.9
11258,0.0,8.0,0.0
11259,0.0,8.0,2.1
11260,0.0,8.0,8.0
11261,0.0,8.0,61.3
11262,3.0,8.0,399.5
11263,2.0,8.0,320.8
11264,0.0,8.0,120.7
11265,0.0,8.0,0.0
11266,0.0,8.0,0.0
11267,0.0,8.0,1.1
11268,0.0,8.0,7.4
11269,0.0,8.0,0.1
11270,0.0,8.0,0.0
11271,0.0,8.0,4.8
11272,0.0,8.0,6.6
11273,0.0,8.0,52.6
11274,3.0,8.0,400.2
11275,0.0,8.0,111.1
11276,0.0,8.0,133.6
11277,0.0,8.0,0.1
11278,0.0,8.0,0.0
11279,0.0,8.0,0.1
11280,0.0,8.0,20.1
11281,0.0,8.0,6.9
11282,0.0,8.0,24.4
11283,0.0,8.0,7.9
11284,0.0,8.0,1.7
11285,0.0,8.0,75.5
11286,2.0,8.0,309.9
11287,3.0,8.0,411.9
11288,0.0,8.0,31.7
11289,0.0,8.0,14.5
11290,0.0,8.0,0.9
11291,0.0,8.0,1.5
11292,0.0,8.0,15.5
11293,0.0,8.0,0.0
11294,0.0,8.0,0.1
11295,0.0,8.0,6.8
11296,0.0,8.0,11.2
11297,0.0,8.0,125.9
11298,2.0,8.0,346.0
11299,1.0,8.0,215.1
11300,0.0,8.0,138.0
11301,0.0,8.0,3.2
11302,0.0,8.0,0.0
11303,0.0,8.0,0.0
11304,0.0,8.0,0.0
11305,0.0,8.0,10.3
11306,0.0,8.0,0.0
11307,0.0,8.0,1.4
11308,0.0,8.0,7.8
11309,0.0,8.0,124.6
11310,0.0,8.0,184.3
11311,3.0,8.0,429.8
11312,0.0,8.0,84.5
11313,0.0,8.0,8.7
11314,0.0,8.0,12.7
11315,0.0,8.0,23.5
11316,0.0,8.0,6.6
11317,0.0,8.0,2.5
11318,0.0,8.0,0.6
11319,0.0,8.0,0.5
11320,0.0,8.0,0.8
11321,0.0,8.0,14.2
11322,0.0,8.0,118.3
11323,2.0,8.0,284.1
11324,2.0,8.0,272.0
11325,0.0,8.0,10.3
11326,0.0,8.0,0.1
11327,0.0,8.0,4.9
11328,0.0,8.0,39.2
11329,0.0,8.0,11.9
11330,0.0,8.0,1.9
11331,0.0,8.0,0.3
11332,0.0,8.0,0.9
11333,0.0,8.0,29.7
11334,1.0,8.0,221.2
11335,1.0,8.0,243.0
11336,0.0,8.0,94.9
11337,0.0,8.0,12.2
11338,0.0,8.0,8.3
11339,0.0,8.0,0.0
11340,0.0,8.0,1.1
11341,0.0,8.0,0.9
11342,0.0,8.0,0.1
11343,0.0,8.0,0.2
11344,0.0,8.0,5.2
11345,0.0,8.0,32.5
11346,2.0,8.0,279.8
11347,0.0,8.0,81.0
11348,0.0,8.0,101.0
11349,0.0,8.0,5.9
11350,0.0,8.0,1.5
11351,0.0,8.0,0.0
11352,0.0,8.0,0.9
11353,0.0,8.0,0.2
11354,0.0,8.0,3.4
11355,0.0,8.0,0.0
11356,0.0,8.0,6.4
11357,0.0,8.0,13.3
11358,2.0,8.0,318.8
11359,0.0,8.0,174.7
11360,1.0,8.0,221.5
11361,0.0,8.0,0.0
11362,0.0,8.0,0.0
11363,0.0,8.0,0.7
11364,0.0,8.0,1.9
11365,0.0,8.0,0.0
11366,0.0,8.0,6.2
11367,0.0,8.0,2.8
11368,0.0,8.0,8.0
11369,0.0,8.0,51.8
11370,0.0,8.0,97.8
11371,0.0,8.0,156.3
11372,0.0,8.0,18.8
11373,0.0,8.0,0.7
11374,0.0,8.0,18.6
11375,0.0,8.0,0.0
11376,0.0,8.0,0.7
11377,0.0,8.0,3.3
11378,0.0,8.0,0.9
11379,0.0,8.0,2.1
11380,0.0,8.0,0.3
11381,0.0,8.0,109.2
11382,2.0,8.0,360.4
11383,1.0,8.0,224.1
11384,0.0,8.0,7.5
11385,0.0,8.0,0.2
11386,0.0,8.0,0.0
11387,0.0,8.0,3.9
11388,0.0,8.0,32.3
11389,0.0,8.0,0.0
11390,0.0,8.0,0.0
11391,0.0,8.0,1.4
11392,0.0,8.0,2.3
11393,0.0,8.0,59.8
11394,0.0,8.0,164.3
11395,2.0,8.0,272.2
11396,0.0,8.0,50.3
11397,0.0,8.0,2.2
11398,0.0,8.0,0.0
11399,0.0,8.0,1.0
11400,0.0,8.0,3.9
11401,0.0,8.0,19.6
11402,0.0,8.0,4.8
11403,0.0,8.0,0.0
11404,0.0,8.0,0.1
11405,0.0,8.0,42.5
11406,1.0,8.0,253.4
11407,0.0,8.0,77.6
11408,1.0,8.0,240.1
11409,0.0,8.0,23.6
11410,0.0,8.0,0.4
11411,0.0,8.0,0.0
11412,0.0,8.0,9.5
11413,0.0,8.0,3.6
11414,0.0,8.0,0.7
11415,0.0,8.0,0.0
11416,0.0,8.0,3.4
11417,0.0,8.0,100.3
11418,0.0,8.0,61.1
11419,2.0,8.0,358.6
11420,1.0,8.0,233.0
11421,0.0,8.0,74.3
11422,0.0,8.0,0.0
11423,0.0,8.0,0.1
11424,0.0,8.0,6.0
11425,0.0,8.0,0.6
11426,0.0,8.0,9.8
11427,0.0,8.0,0.2
11428,0.0,8.0,1.7
11429,0.0,8.0,35.1
11430,3.0,8.0,440.6
11431,1.0,8.0,215.4
11432,0.0,8.0,51.5
11433,0.0,8.0,161.9
11434,0.0,8.0,0.8
11435,0.0,8.0,5.3
11436,0.0,8.0,26.5
11437,0.0,8.0,0.1
11438,0.0,8.0,13.4
11439,0.0,8.0,0.6
11440,0.0,8.0,3.7
11441,0.0,8.0,63.4
11442,1.0,8.0,243.6
11443,1.0,8.0,222.4
11444,0.0,8.0,71.2
11445,0.0,8.0,12.6
11446,0.0,8.0,1.6
11447,0.0,8.0,3.2
11448,0.0,8.0,3.9
11449,0.0,8.0,0.7
11450,0.0,8.0,0.8
11451,0.0,8.0,0.5
11452,0.0,8.0,1.4
11453,0.0,8.0,46.2
11454,2.0,8.0,288.8
11455,0.0,8.0,153.9
11456,1.0,8.0,224.8
11457,0.0,8.0,14.5
11458,0.0,8.0,6.1
11459,0.0,8.0,1.1
11460,0.0,8.0,6.0
11461,0.0,8.0,0.1
11462,0.0,8.0,0.2
11463,0.0,8.0,3.8
11464,0.0,8.0,34.8
11465,0.0,8.0,36.8
11466,1.0,8.0,252.3
11467,1.0,8.0,248.9
11468,0.0,8.0,152.6
11469,0.0,8.0,43.0
11470,0.0,8.0,7.5
11471,0.0,8.0,0.3
11472,0.0,8.0,1.8
11473,0.0,8.0,0.0
11474,0.0,8.0,7.0
11475,0.0,8.0,1.2
11476,0.0,8.0,5.3
11477,0.0,8.0,63.1
11478,0.0,8.0,152.1
11479,2.0,8.0,332.0
11480,0.0,8.0,20.2
11481,0.0,8.0,7.4
11482,0.0,8.0,0.0
11483,0.0,8.0,1.5
11484,0.0,8.0,11.9
11485,0.0,8.0,7.0
11486,0.0,8.0,0.0
11487,0.0,8.0,0.6
11488,0.0,8.0,5.0
11489,0.0,8.0,39.2
11490,1.0,8.0,227.8
11491,1.0,8.0,225.7
11492,2.0,8.0,337.2
11493,0.0,8.0,23.0
11494,0.0,8.0,6.0
11495,0.0,8.0,0.9
11496,0.0,8.0,1.1
11497,0.0,8.0,1.5
11498,0.0,8.0,3.6
11499,0.0,8.0,2.1
11500,0.0,8.0,2.9
11501,0.0,8.0,5.1
11502,2.0,8.0,262.4
11503,0.0,8.0,176.0
11504,0.0,8.0,139.9
11505,0.0,8.0,0.0
11506,0.0,8.0,1.7
11507,0.0,8.0,7.8
11508,0.0,8.0,0.4
11509,0.0,8.0,1.4
11510,0.0,8.0,1.0
11511,0.0,8.0,2.7
11512,0.0,8.0,2.0
11513,0.0,8.0,33.2
11514,0.0,8.0,130.3
11515,2.0,8.0,283.9
11516,0.0,8.0,97.3
11517,0.0,8.0,6.9
11518,0.0,8.0,17.6
11519,0.0,8.0,0.9
11520,0.0,8.0,0.0
11521,0.0,8.0,0.0
11522,0.0,8.0,0.0
11523,0.0,8.0,0.1
11524,0.0,8.0,30.6
11525,0.0,8.0,42.0
11526,1.0,8.0,211.1
11527,2.0,8.0,289.6
11528,0.0,8.0,71.7
11529,0.0,8.0,0.1
11530,0.0,8.0,0.0
11531,0.0,8.0,1.0
11532,0.0,8.0,4.6
11533,0.0,8.0,4.2
11534,0.0,8.0,1.9
11535,0.0,8.0,3.1
11536,0.0,8.0,3.3
11537,0.0,8.0,7.0
11538,1.0,8.0,201.7
11539,0.0,8.0,106.9
11540,0.0,8.0,83.4
11541,0.0,8.0,7.8
11542,0.0,8.0,0.0
11543,0.0,8.0,0.0
11544,0.0,8.0,0.1
11545,0.0,8.0,2.6
11546,0.0,8.0,0.0
11547,0.0,8.0,0.0
11548,0.0,8.0,12.7
11549,0.0,8.0,74.8
11550,0.0,8.0,141.7
11551,0.0,8.0,156.2
11552,0.0,8.0,81.3
11553,0.0,8.0,0.6
11554,0.0,8.0,3.1
11555,0.0,8.0,0.2
11556,0.0,8.0,0.0
11557,0.0,8.0,0.0
11558,0.0,8.0,57.4
11559,0.0,8.0,1.4
11560,0.0,8.0,2.6
11561,0.0,8.0,87.3
11562,0.0,8.0,157.3
11563,1.0,8.0,250.9
11564,0.0,8.0,163.1
11565,0.0,8.0,1.1
11566,0.0,8.0,1.3
11567,0.0,8.0,37.7
11568,0.0,8.0,8.6
11569,0.0,8.0,1.5
11570,0.0,8.0,6.6
11571,0.0,8.0,0.1
11572,0.0,8.0,4.2
11573,0.0,8.0,5.2
11574,2.0,8.0,296.2
11575,0.0,8.0,181.3
11576,0.0,8.0,10.7
11577,0.0,8.0,4.9
11578,0.0,8.0,0.0
11579,0.0,8.0,0.2
11580,0.0,8.0,3.5
11581,0.0,8.0,1.1
11582,0.0,8.0,1.7
11583,0.0,8.0,1.9
11584,0.0,8.0,4.9
11585,0.0,8.0,16.7
11586,1.0,8.0,226.4
11587,2.0,8.0,258.5
11588,0.0,8.0,117.2
11589,0.0,8.0,0.1
11590,0.0,8.0,2.1
11591,0.0,8.0,0.0
11592,0.0,8.0,6.7
11593,0.0,8.0,25.3
11594,0.0,8.0,1.7
11595,0.0,8.0,0.1
11596,0.0,8.0,5.8
11597,0.0,8.0,91.7
11598,0.0,8.0,146.3
11599,2.0,8.0,318.9
11600,0.0,8.0,117.3
11601,0.0,8.0,4.6
11602,0.0,8.0,0.0
11603,0.0,8.0,0.0
11604,0.0,8.0,2.8
11605,0.0,8.0,0.7
11606,0.0,8.0,0.1
11607,0.0,8.0,1.2
11608,0.0,8.0,33.0
11609,0.0,8.0,171.3
11610,2.0,8.0,288.9
11611,0.0,8.0,155.0
11612,0.0,8.0,117.2
11613,0.0,8.0,13.6
11614,0.0,8.0,0.6
11615,0.0,8.0,0.0
11616,0.0,8.0,0.4
11617,0.0,8.0,4.4
11618,0.0,8.0,0.0
11619,0.0,8.0,1.1
11620,0.0,8.0,0.8
11621,0.0,8.0,72.4
11622,0.0,8.0,86.7
11623,2.0,8.0,259.9
11624,0.0,8.0,21.9
11625,0.0,8.0,3.3
11626,0.0,8.0,3.3
11627,0.0,8.0,0.1
11628,0.0,8.0,3.3
11629,0.0,8.0,3.2
11630,0.0,8.0,0.6
11631,0.0,8.0,0.1
11632,0.0,8.0,12.8
11633,0.0,8.0,36.1
11634,2.0,8.0,260.2
11635,3.0,8.0,380.9
11636,1.0,8.0,242.4
11637,0.0,8.0,6.7
11638,0.0,8.0,0.0
11639,0.0,8.0,1.9
11640,0.0,8.0,0.0
11641,0.0,8.0,0.0
11642,0.0,8.0,0.4
11643,0.0,8.0,0.2
11644,0.0,8.0,18.1
11645,0.0,8.0,30.6
11646,2.0,8.0,297.8
